Lichtblick Liste,RoWo Liste,Firmenname,Erneuerbare Energien 2,Link Stromkennzeichnung,Anmerkungen,Adresse,PLZ,Stadt,URL,RoWo-Kriterien,A,B,C,D,R,X,Eigene Kraftwerke/Anteile an Kraftwerken,Zertifizierung? (ein oder mehrer Tarife),Stromkennzeichung fehlt,Bemerkung
True,True,Stadtwerke Weilburg GmbH,0.00%,http://www.stadtwerke-weilburg.de/inhalt/veroeffentlichungen/pdf/2017/gb_stw_2017.pdf,nicht aktuell,Lessingstraße 6,35781,Weilburg,https://www.stadtwerke-weilburg.de,A,,,,,,,,,,
True,True,Stadtwerke Weilheim i.OB,0.00%,http://www.stawm.de/fileadmin/Webdata/energie/Flyer_DinLang_v2_301014_nov_14.pdf,nicht aktuell,Krumpperstraße 21,82362,Weilheim i.OB,http://www.stawm.de,A,,,,,,,,,,
True,True,Stadtwerke Weimar Stadtversorgungs-GmbH,12.45%,https://sw-weimar.de/fileadmin/user_upload/sww/Inhalte/Unternehmen/Stromkennzeichnung_2018_Basis_2017_Internet_farbig.pdf,,Industriestraße 14,99427,Weimar,https://sw-weimar.de,A,,,,,,,,,,
True,True,Stadtwerke Weinheim GmbH,14.86%,https://www.sww.de/de/Strom/Stromkennzeichnung.php,,Breitwieserweg 5,69469,Weinheim,https://www.sww.de,A,,,,,,,,,,
True,,Stadtwerke Weinstadt,0.00%,https://www.stadtwerke-weinstadt.de/willkommen,nicht vorhanden,,,,,,,,,,,,,,,
True,True,Stadtwerke Weißenburg GmbH,0.21%,https://www.sw-wug.de/downloads/strom/Stromkennzeichnung_2017.pdf,,Schlachthofstraße 19,91781,Weißenburg / Bayern,https://www.sw-wug.de,A,,,,,,,,,,
True,True,Stadtwerke Weißenfels GmbH,0.00%,https://stadtwerke-wsf.de/unternehmen/zahlen/,nicht aktuell,Südring 120,6667,Weißenfels,https://stadtwerke-wsf.de,A,,,,,,,,,,
True,,Stadtwerke Weißwasser GmbH,0.00%,https://www.stadtwerke-weisswasser.de/privatkunden/produkte/strom/,nicht aktuell,,,,,,,,,,,,,,,
True,True,Stadtwerke Werdau GmbH,54.14%,https://www.stadtwerke-werdau.de/component/jdownloads/send/1-root/518-stromkennzeichnung-2017-gesamter-energiemix.html,,Zwickauer Straße 39,8412,Werdau,https://www.stadtwerke-werdau.de,R?,,,?,,,,,,,
True,,Stadtwerke Werl GmbH,10.19%,https://www.stadtwerke-werl.de/_Resources/Persistent/3b8a35c01578f96c2e2a764b145c0b9bb3644661/Stromkennzeichen%202017.pdf,,,,,,,,,,,,,,,,
True,True,Stadtwerke Wernigerode GmbH,29.12%,https://www.stadtwerke-wernigerode.de/_Resources/Persistent/1443950e7d2104d67f4c7f3c5a7f46e09efe6f1b/SWW_Stromkennzeichnung_2017.pdf,,Am Kupferhammer 38,38855,Wernigerode,https://www.stadtwerke-wernigerode.de,A,,,,,,,,,,
True,True,Stadtwerke Wertheim GmbH,4.25%,https://www.stadtwerke-wertheim.de/de/Strom/Stromkennzeichnung/,,Mühlenstr. 60,97877,Wertheim,https://www.stadtwerke-wertheim.de,A,,,,,,,,,,
True,True,Stadtwerke Wesel GmbH,0.00%,https://www.stadtwerke-wesel.de/strom.html,nicht aktuell,Emmericher Str. 11 - 29,46485,Wesel,https://www.stadtwerke-wesel.de,R?,,,?,,,,,,,
True,True,Stadtwerke Weserbergland GmbH,28.66%,https://www.stadtwerke-weserbergland.de/stromkennzeichnungen.html,,Hafenstraße 14,31785,Hameln,https://www.stadtwerke-weserbergland.de,A,,,,,,,,,,
True,True,Stadtwerke Willich GmbH,2.34%,https://stadtwerke-willich.de/wp-content/uploads/sites/3/2018/11/STW-Stromkennzeichnung-2017-Stand-01.11.2018.pdf,,Brauereistraße 7,47877,Willich,https://stadtwerke-willich.de/,A,,,,,,,,,,
True,True,Stadtwerke Wilster,0.00%,https://www.stadtwerke-wilster.de/oekostrom/oekostrom/,nicht aktuell,Klosterhof 31,25554,Wilster,https://www.stadtwerke-wilster.de,A,,,,,,,,,,
True,,Stadtwerke Windsbach,0.00%,https://www.stadtwerke-windsbach.de/index.php?id=334,nicht aktuell,,,,,,,,,,,,,,,
True,True,Stadtwerke Winnenden GmbH,38.85%,https://stadtwerke-winnenden.de/Files/Kundeninformationen/Stromkennzeichnung-Diagramm-Website-2019.pdf,,Wiesenstr. 10,71364,Winnenden,https://stadtwerke-winnenden.de,A,,,,,,,,,,
True,True,Stadtwerke Winsen (Luhe) GmbH,14.14%,https://www.stw-winsen.de/privatkunden/strom/informationen/#strommix,,Schloßring 50,21423,Winsen (Luhe),https://www.stw-winsen.de,A,,,,,,,,,,
True,True,Stadtwerke Wismar GmbH,1.48%,https://www.stadtwerke-wismar.de/privatkunden/strom/infos-zu-wismarstrom/,,Flöter Weg 6 -12,23970,Wismar,https://www.stadtwerke-wismar.de,A,,,,,,,,,,
True,,Stadtwerke Wissen GmbH,100.00%,http://www.siegtalstrom.de/stromkennzeichnung/,,,,,,,,,,,,,,,,
True,,Stadtwerke Wittenberge GmbH,0.00%,https://www.stadtwerke-wittenberge.de/files/stadtwerke/media/pdf/wir-strom/wir-strom-flex/Stromkennzeichnung%202016%20f%C3%BCr%202017.pdf,nicht aktuell,,,,,,,,,,,,,,,
True,,Stadtwerke Witten GmbH,61.51%,https://www.stadtwerke-witten.de/produkte/strom/strommix,,,,,,,,,,,,,,,,
True,True,Stadtwerke Wolfenbüttel GmbH,83.44%,https://www.stadtwerke-wf.de/_Resources/Persistent/e91ee0fb1a8534a9bed0a147d17bf821d4b0ee89/Energietr%C3%A4germix%202017.pdf,FEHLER Umweltbelastungen,Am Wasserwerk 2,38304,Wolfenbüttel,https://www.stadtwerke-wf.de,A,,,,,,,,,,
True,True,Stadtwerke Wolfhagen GmbH,80.85%,https://www.stadtwerke-wolfhagen.de/index.php/strom/stromherkunft-stadtwerke-wolfhagen#Stromherkunft,,Siemensstraße 10,34466,Wolfhagen,https://www.stadtwerke-wolfhagen.de,R?,Kohle-Atomstrom unter 10%,,x,,,,x,x,,hohes engagement
True,,Stadtwerke Wolmirstedt GmbH,0.00%,https://stadtwerke-wolmirstedt.de/sites/default/files/energiemix_2017_homepage.pdf,FEHLER Deutschland-Mix,,,,,,,,,,,,,,,
True,,Stadtwerke Wunstorf GmbH & Co. KG,0.00%,http://www.stadtwerke-wunstorf.de/,nicht aktuell,,,,,,,,,,,,,,,
True,True,Stadtwerke Würzburg AG,30.10%,https://www.wvv.de/de/media/img/bilder/energie-_-wasser/wissenswertes/emix_2016_web.pdf,,Haugerring 5,97070,Würzburg,https://www.wvv.de,A,,,,,,,,,,
True,True,Stadtwerke Zeil am Main,0.00%,https://stadtwerke-zeil.de/strom/naturstrom/,nicht aktuell,Bamberger Str. 20,97475,Zeil a. Main,https://stadtwerke-zeil.de,A,,,,,,,,,,
True,True,Stadtwerke Zeitz GmbH,0.00%,https://www.stadtwerke-zeitz.de/stadtwerke-zeitz/veroeffentlichungspflichten/,nicht aktuell,Geußnitzer Straße 74,6712,Zeitz,https://www.stadtwerke-zeitz.de,A,,,,,,,,,,
True,True,Stadtwerke Zeven GmbH,64.97%,https://www.stadtwerke-zeven.de/de/Strom/Stromkennzeichnung/,,Vitus-Platz 1,27404,Zeven,https://www.stadtwerke-zeven.de,A,,,,,,,,,,
True,True,Stadtwerke Zirndorf GmbH,29.30%,https://www.stadtwerke-zirndorf.de/strom/info-und-formulare.html,,Schützenstr. 12,90513,Zirndorf,https://www.stadtwerke-zirndorf.de,A,,,,,,,,,,
True,True,Stadtwerke Zittau GmbH,0.20%,https://stadtwerke-zittau.de/swzittau/content/privatkunden/strom/stromherkunft,,Friedensstraße 17,2763,Zittau,https://stadtwerke-zittau.de,A,,,,,,,,,,
True,True,Stadtwerke Zweibrücken GmbH,0.85%,https://www.stadtwerke-zw.de/privatkunden/strom/stromkennzeichnung/,,Gasstraße 1,66482,Zweibrücken,https://www.stadtwerke-zw.de,A,,,,,,,,,,
True,True,Stadtwerke Zwiesel,4.03%,https://stadtwerke.zwiesel.de/werke/strom/veroeffentlichungen.html,,Fürhaupten 9,94227,Zwiesel,https://stadtwerke.zwiesel.de,A,,,,,,,,,,
True,True,Stadtwerk Haßfurt GmbH,0.00%,http://www.stadtwerkhassfurt.de/stromkennzeichnung1,nicht aktuell,Augsfelder Str.6,97437,Haßfurt,https://www.stwhas.de/,A,x,,,,x,,,,,
True,True,Stadtwerk Külsheim GmbH,0.00%,https://stadtwerk-kuelsheim.de/privatkunden/strom/,nicht aktuell,Kirchbergweg 7,97900,Külsheim,https://www.stwhas.de/,A,x,,,,x,,,,,
True,,Stadtwerk Rheda-Wiedenbrück GmbH & Co. KG,100.00%,https://www.stadtwerk-rw.de/oekostrom/,,,,,,,,,,,,,,,,
True,True,Stadtwerk Tauberfranken GmbH,7.13%,https://stadtwerk-tauberfranken.de/fileadmin/user_upload/20181009_Strommix_Stadtwerk_Tauberfranken_GmbH_f%C3%BCr_Internet.pdf,,Max-Planck-Str. 5,97980,Bad Mergentheim,https://stadtwerk-tauberfranken.de/,A,x,,,,x,,,,,
True,,Stadtwerk Verl GmbH,0.00%,https://sw-verl.de/energiemix/,nicht aktuell,,,,,,,,,,,,,,,
True,True,STAWAG Stadtwerke Aachen Aktiengesellschaft,25.48%,https://www.stawag.de/fileadmin//stawag/content/Dokumente/Strom/Stromkennz_Strommix_STAWAG_85x152_171030.pdf,,Lombardenstr. 12-22,52070,Aachen,https://www.stawag.de/,A,,,,,,,,,,
True,,Steingass Mineralöle GmbH,0.00%,https://www.heizoel-steingass.de/site.php?PARENT=5a169458921a5,nicht aktuell ,,,,,,,,,,,,,,,
True,,Stern Strom GmbH,3.82%,https://www.sternstrom.de/global/pdf/sternstrom/Strommix-2017-Stern-Strom-GmbH.pdf,,,,,,,,,,,,,,,,
True,,STIEBEL ELTRON UmweltStromPlus - in Kooperation mit der Digital Energy Solutions GmbH & Co. KG,100.00%,https://www.umweltstrom.plus/,,,,,,,,,,,,,,,,
True,True,stm Stadtwerke Meerbusch GmbH,3.18%,https://stadtwerke-meerbusch.de/wp-content/uploads/sites/5/2018/11/STM-Stromkennzeichnung-2017-Stand-01.11.2018.pdf,,Kaarster Straße 135,40670,Meerbusch,https://stadtwerke-meerbusch.de,A,,,,,,,,,,
True,,strasserauf - eine Marke der Energieversorgung Oberhausen AG,6.79%,https://www.strasserauf.de/produkte/strom.html,,,,,,,,,,,,,,,,
True,,STROGON GmbH,0.00%,https://strogon.de/,nicht vorhanden,,,,,,,,,,,,,,,
True,,Strom.Manufaktur - eine Marke der DREWAG - Stadtwerke Dresden GmbH,12.48%,https://www.strommanufaktur.net/unser-produkt/oekostrom.html,,,,,,,,,,,,,,,,
True,,Strom Germering GmbH,0.21%,https://strom-germering.de/strom-fuer-germering/strom-mix/,,,,,,,,,,,,,,,,
True,True,Stromio GmbH,0.00%,https://www.stromio.de/stromkennzeichnung.html,nicht aktuell,Postfach 1463,39004,Magdeburg,https://www.stromio.de,A,,,,,,,,,,
True,,Strom- und Gasversorgung Versmold GmbH,54.35%,https://www.stadtwerke-versmold.de/fileadmin/user_upload/swv/service/veroeffentlichungen/Stromkennzeichnung_SWV.pdf,,,,,,,,,,,,,,,,
True,,Stromversorgung Angermünde GmbH,0.00%,http://www.sw-angermuende.de/stromkennzeichnung.html,FEHLER mit EEG,,,,,,,,,,,,,,,
True,True,Stromversorgung der Gemeinde Hemhofen,7.43%,https://www.hemhofen.de/fileadmin/Dateien/Stromversorgung/Pflichtangaben/Energiemix_2017_2019_Hemhofen.pdf,,Blumenstraße 25,91334,Hemhofen,https://www.hemhofen.de,A,,,,,,,,,,
True,True,Stromversorgung Greding eG,2.55%,https://www.raiba-gretha.de/content/dam/f0637-0/SVG/Gesetze_Verordnungen/Kennzeichnung_2017.pdf,,Marktplatz 9,91171,Greding,https://www.raiba-gretha.de,A,,,,,,,,,,
True,True,Stromversorgung Greifswald GmbH,7.01%,https://www.sw-greifswald.de/Energie/Strom/Service/Stromkennzeichnung,,Gützkower Landstraße 19-21,17489,Greifswald,https://www.sw-greifswald.de,A,,,,,,,,,,
True,True,Stromversorgung Inzell eG,100.00%,https://www.stromversorgung-inzell.de/index.php/de/home/100-wasserkraft,,Bauhofstr. 15,83334,Inzell,https://www.stromversorgung-inzell.de,R?,,,,,,,,,,
True,,Stromversorgung Markt Egloffstein,0.00%,https://www.egloffstein.de/seite/de/markt/664/-/Vertrieb.html,nicht aktuell,,,,,,,,,,,,,,,
True,True,Stromversorgung Neunkirchen GmbH,8.16%,http://www.stwl.lauf.de/laufGips/StWL/stwl.lauf.de/Strom/Service/gesetzliche-Veroeffentlichungen/gesetzliche-Veroeffentlichungen/StWL-Berechnungstool-Strommix-2017.pdf#search=stromkennzeichnung,,Sichartstraße 49,91207,Lauf a. d. Pegnitz,http://www.stwl.lauf.de,R,,,x,,,,x,GrünerStrom,,bio Erdgas
True,True,Stromversorgung Ruhpolding GmbH,0.00%,https://www.strom-ruhpolding.de/strom/grundversorgung.html,FEHLER fehlerhafte Kennzeichnung,Rathausstraße 12,83324,Ruhpolding,https://www.strom-ruhpolding.de,B,,Zusammenarbeit mit dem Bayernwerk,,,,,,,,
True,True,Stromversorgung Schierling eG,6.58%,http://www.schierling-strom.de/pdf/mix2017.jpg,,Dorfmühlstraße 4,84069,Schierling,http://www.schierling-strom.de,A,,,,,,,,,,
True,True,Stromversorgung Seebruck eG,5.94%,http://www.chiemsee-strom.de/Portals/Stammportal/Dokumente/Stromkennzeichnung%202017.pdf,,Haushofer Str. 20,83358,Seebruck am Chiemsee,https://chiemsee-strom.com,A,,,,,,,,,,
True,True,Stromversorgung Sulz GmbH,0.00%,https://www.stromversorgung-sulz.de/service_energietraegermix.htm,nicht aktuell,Am Markplatz 1,72172,Sulz a. N.,https://www.stromversorgung-sulz.de,A,,,,,,,,,,
True,,Stromversorgung Unterwössen Döllerer & Greimel GmbH,4.03%,https://static.ew-unterwoessen.de/files/vertrieb/2017/Stromkennzeichnung_2017.pdf,FEHLER Überschuss,,,,,,,,,,,,,,,
True,True,Stromversorgung Zerbst GmbH & Co. KG,0.00%,https://www.stadtwerke-zerbst.de/svz/wp-content/uploads/2018/11/2018-11_Serviceinfo_SVZ_web.pdf,,Dessauer Str. 76,39261,Zerbst,https://www.stadtwerke-zerbst.de,A,,,,,,,,,,
True,True,Strom von Föhr Vertriebs-GmbH,0.00%,https://www.strom-von-foehr.de/,nicht aktuell,Buurnstrat 79,25938,Oevenum,https://www.strom-von-foehr.de/,R,,,x,,,,x,TÜV Nord,,
True,True,strotög GmbH Strom für Töging,0.00%,https://www.strotoeg.de/kontakt/veroeffentlichung.php,nicht aktuell,Werkstraße 1,84513,Töging a. Inn,https://www.strotoeg.de,A,,,,,,,,,,
True,True,stuttgartENERGIE - Eine Marke der Stadtwerke Stuttgart Vertriebsgesellschaft mbH,100.00%,https://stadtwerke-stuttgart.de/produkte/oekostrom/,,Friedrichstraße 45,70174,Stuttgart,https://www.stadtwerke-stuttgart.de,R,,,?,,,,X,TÜV Nord,,
True,,StWL Städtische Werke Lauf a.d. Pegnitz GmbH,8.16%,http://www.stwl.lauf.de/laufGips/StWL/stwl.lauf.de/Strom/Service/gesetzliche-Veroeffentlichungen/gesetzliche-Veroeffentlichungen/StWL-Berechnungstool-Strommix-2017.pdf#search=stromkennzeichnung,,,,,,,,,,,,,,,,
True,,SÜC Energie und H2O GmbH,16.77%,https://www.suec.de/coburgGips/SUEC/suec.de/Service/Haeufige-Fragen/Haeufige-Fragen/Stromkennzeichen-11-2018.pdf#search=stromkennzeichnung%20-%20stand:%20nov.%202018,,,,,,,,,,,,,,,,
True,,SUEnergie GmbH & Co. KG,0.00%,http://www.suenergie.com/main/home.html,nicht vorhanden,,,,,,,,,,,,,,,
True,True,susiEnergie GmbH,100.00%,https://www.susi-energie.de/oekostrom-kennzeichnung,,Gerberstraße 7,88250,Weingarten,https://www.susi-energie.de,R,,,X,,,,,"TÜV Nord, OK Power",,
True,True,Süwag Vertrieb AG & Co. KG,13.40%,"https://www.suewag.de/privatkunden/rechtliches/stromkennzeichnung  https://produktwelt.suewag.de/
77,6 % der Anteile werden von Innogy SE gehalten; der Rest des Kapitals ist in der Hand von 15 kommunalen Eigentümern sowie freien Aktionären.",,Schützenbleiche 9-11,65929,Frankfurt am Main,https://www.suewag.de,A,,,,,,,,,,
True,True,SVH Stromversorgung Haar GmbH,92.57%,https://www.haar24.com/privatkunden/strom/stromkennzeichnung,,Blumenstr. 3,85540,Haar,https://www.haar24.com,A,"3,5% Kohle-Atomstrom", beteiligung der NERGIE,x,,,,,,,
True,True,SVI - Stromversorgung Ismaning GmbH,35.03%,https://stromversorgung-ismaning.de/wp-content/uploads/Stromkennzeichnung_2017.pdf,,Mayerbacherstr. 42,85737,Ismaning,https://stromversorgung-ismaning.de,A,,,,,,,,,,
True,True,SVO Vertrieb GmbH,0.00%,https://www.svo.de/privatkunden/service/musterrechnung/energie-mix/,nicht aktuell,Sprengerstraße 2,29223,Celle,https://www.svo.de,A,,,,,,,,,,
True,True,SVS-Versorgungsbetriebe GmbH,3.92%,https://www.svs-versorgung.de/de/strom/Preise_und_Tarife/strom_preise_tarife2008.html,,Von-Ardenne-Straße 8,48703,Stadtlohn,https://www.svs-versorgung.de,A,,,,,,,,,,
True,,SWB Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,44.84%,https://www.stadtwerke-bonn.de/fileadmin/strom/stromkennzeichnung/Stromkennzeichnung.pdf,,,,,,,,,,,,,,,,
True,True,SWB Stadtwerke Biedenkopf GmbH,0.00%,https://www.stadtwerke-biedenkopf.de/stadtwerke-wAssets/docs/strom/rechnungserklaerung/Stromkennzeichnung-2017.pdf,,Mühlweg 16,35216,Biedenkopf,https://www.stadtwerke-biedenkopf.de,A,,,,,,,,,,
True,,swb Vertrieb Bremen GmbH,24.79%,https://www.swb.de/-/media/files/strom/stromkennzeichnung-hb.pdf,,,,,,,,,,,,,,,,
True,,swb Vertrieb Bremerhaven GmbH & Co. KG,9.73%,https://www.swb.de/-/media/files/strom/stromkennzeichnung-bhv.pdf,,,,,,,,,,,,,,,,
True,,SWE Energie GmbH,7.71%,https://www.stadtwerke-erfurt.de/pb/swe/produkte+_+leistungen/energie+_+wasser/stromkennzeichnung,,,,,,,,,,,,,,,,
True,,switch green - in Kooperation mit der LichtBlick SE,100.00%,https://www.lichtblick.de/privatkunden/oekostrom/stromkennzeichnung/,,,,,,,,,,,,,,,,
True,,SWK Energie GmbH,24.81%,https://www.swk.de/privatkunden/energie/strom/strommix-der-swk.html,,,,,,,,,,,,,,,,
True,True,SWK Stadtwerke Kaiserslautern Versorgungs AG,0.21%,https://www.swk-kl.de/de/privatkunden/produkte-leistungen/strom/energietraegermix.html,,Bismarckstraße 14,67655,Kaiserslautern,https://www.swk-kl.de,A,,,,,,,,,,
True,True,SWM Versorgungs GmbH,44.23%,https://www.swm.de/dam/swm/dokumente/m-strom/stromkennzeichnung.pdf,,Emmy-Noether-Straße 2,80992,München,https://www.swm.de,A,,,,,,,,,,
True,,SWN Stadtwerke Neumünster GmbH,0.00%,https://www.stadtwerke-neumuenster.de/energie/strom/allgemeines-zu-swn-strom/,nicht aktuell,,,,,,,,,,,,,,,
True,,SWN Stadtwerke Neustadt GmbH,0.00%,https://swn-nec.de/,nicht vorhanden,,,,,,,,,,,,,,,
True,True,SWN Stadtwerke Northeim GmbH,37.37%,https://www.stadtwerke-northeim.de/strom/stromkennzeichnung/,,Am Mühlenanger 1,37154,Northeim,https://www.stadtwerke-northeim.de,A,,,,,,,,,,
True,True,SWP Stadtwerke Pforzheim GmbH & Co. KG,38.14%,https://www.stadtwerke-pforzheim.de/download/netznutzer/strom/stromkennzeichnung_swp_okt_2017.pdf,,Sandweg 22,75179,Pforzheim,https://www.stadtwerke-pforzheim.de,A,,,,,,,,,,
True,,SWR Energie GmbH & Co. KG,8.49%,https://www.stadtwerke-roedental.de/images/pdfs/strom/Stromkennzeichnung_2017.pdf,,,,,,,,,,,,,,,,
True,True,SWS Stadtwerke Stralsund GmbH,7.01%,https://www.stadtwerke-stralsund.de/media/download/sws-energie-gmbh/sws_zusatzinfo_291018.pdf,,Frankendamm 7,18439,Stralsund,https://www.stadtwerke-stralsund.de,A,,,,,,,,,,
True,True,SWT Stadtwerke Trier Versorgungs-GmbH,33.73%,https://www.swt.de/swt/Integrale?SID=13D6337C7EFEA332558E4D0385AB869A&ACTION=ViewMediaObject&MODULE=Frontend.Media&Media.Object.ObjectType=full&Media.PK=3174,,Ostallee 7-13,54290,Trier,https://www.swt.de,A,,,,,,,,,,
True,,SWU Energie GmbH,10.44%,https://www.swu.de/fileadmin/content/energie-wasser/strom/SWU-Strommix.pdf,FEHLER keine 100 Proent,,,,,,,,,,,,,,,
True,,SWV Regional GmbH,100.00%,https://www.swv-regional.de/fileadmin/user_upload/swv-r/service/Stromkennzeichnung_SWVR.pdf,,,,,,,,,,,,,,,,
True,True,SWW Wunsiedel GmbH,0.00%,https://www.s-w-w.com/strom/vertrieb.html#c1186,nicht aktuell,Rot-Kreuz-Str. 6,95632,Wunsiedel,https://www.s-w-w.com,A,,,,,,,,,,
True,True,TauberEnergie Kuhn,0.00%,https://www.tauberenergie-kuhn.de/index.php,nicht vorhanden,Engelsbergstraße 1,97980,Bad Mergentheim,https://www.tauberenergie-kuhn.de/,R?,x,x,,,,,teilweise,für Energie aus dem Parterkraftwerk,,regional
True,True,team energie GmbH & Co. KG,100.00%,https://teamstrom.de/Strom/Strom_Produkte,,team Allee 22,24392,Süderbrarup,https://www.team.de/energie.html,?,,x,?,?,,,,,,Kaufen 100% Strom aus Wasserkraft aus Norwegen; Netzbetreiber in Berlin wäre Vattenfall - was heißt das?
True,,Technische Werke der Gemeinde Losheim GmbH,0.00%,https://www.twl-losheim.de/,nicht vorhanden,,,,,,,,,,,,,,,
True,True,Technische Werke Ludwigshafen AG,13.48%,http://www.twl.de/de/Privatkunden/Strom/Stromkennzeichnung/Stromzusammensetzung/Stromkennzeichnung.pdf,,Industriestraße 3,67063,Ludwigshafen,https://www.twl.de/privatkunden/,A,,,,,,,,,,regional
True,,Technische Werke Naumburg GmbH,0.70%,https://www.twn-naumburg.de/fileadmin/user_upload/Strom_Privatkunden/Informationen/TW_Naumburg_Strom_2017_Stromzusammensetzung_Seite_1.pdf,,,,,,,,,,,,,,,,
True,True,Technische Werke Osning GmbH,76.65%,https://www.two.de/wp-content/uploads/sites/5/2018/12/Stromkennzeichnung_Stromlieferung_2017.pdf,,Gartnischer Weg 127,33790,Halle in Westfalen,https://www.two.de/,A,,,,,,,,,,regional
True,True,Technische Werke Schussental GmbH & Co. KG,100.00%,https://www.tws.de/de/Strom/Stromkennzeichnung/,,Schussenstraße 22,88212,Ravensburg,https://www.tws.de/startseite,R,,,,,,,,"TÜV, ok-power",,regional
True,True,Teckwerke Bürgerenergie eG,0.00%,https://teckwerke.de/teckstrom/stromherkunft,nicht aktuell,Paradiesstr. 23 - 25,73230,Kirchheim unter Teck,https://teckwerke.de/,R,,,,,,,,"TÜV, grüner strom",,regional
True,True,Teutoburger Energie Netzwerk eG,26.58%,https://www.ten-eg.de/privatkunden/strom/stromkennzeichnung,,Höhenweg 14,49170,Hagen a.T.W,https://www.ten-eg.de/,A,,,,,,,,,,
True,True,Thüga Energie GmbH,51.63%,https://inciti.net/data/department/3/strom_kennzeichnung.pdf,,Industriestraße 9,78224,Singen,https://thuega-energie-gmbh.de/Privatkunden.13037.html,A,,,,,,,,,,
True,True,Thüringer Energie AG,22.57%,https://www.thueringerenergie.de/Ueber_uns/Mediathek/Veroeffentlichungspflichten/Stromkennzeichnung,,Schwerborner Straße 30,99087,Erfurt,https://www.thueringerenergie.de/Default,A,,,,,,,,,,
True,,TOTAL Energie Gas GmbH,91.85%,http://www.gas-strom.total.de/stromkennzeichnung,,,,,,,,,,,,,,,,
True,True,Turbine - eine Marke der Städtischen Werke Magdeburg GmbH & Co. KG,24.67%,https://www.turbine-energie.de/wp-content/uploads/2018/11/2018-11_serviceinfo_turbine_web.pdf,,Am Alten Theater 1,39104,Magdeburg,https://www.turbine-energie.de/,A,,,,,,,,,,
True,True,TWH - Technische Werke Herbrechtingen GmbH,0.00%,https://www.twh-gmbh.de/strom/strommix/,nicht aktuell,Bauhofstraße 8,89542,Herbrechtingen,https://www.twh-gmbh.de/,A,,,,,,,,,,
True,,TWS Technische Werke der Gemeinde Saarwellingen GmbH,2.97%,https://www.tws-saarwellingen.de/fileadmin/_processed_/8/d/csm_Stromkennzeichnung_TWS_2017_3442de89e0.jpg,,,,,,,,,,,,,,,,
True,,Überlandwerk Eppler GmbH,0.55%,http://www.ueberlandwerk.de/download/Strommix_aus_Daten_2017.pdf,,,,,,,,,,,,,,,,
True,True,Überlandwerk Erding GmbH & Co. KG,2.49%,https://www.stadtwerke-erding.de/de/Strom/Rechtliches-Veroeffentlichungspflichten/,,Am Gries 21,85435,Erding,https://www.stadtwerke-erding.de/de/Strom/Rechtliches-Veroeffentlichungspflichten/,A,,gehört zu den Stadtwerken,,,,,,,,
True,True,Überlandwerk Krumbach GmbH,0.00%,https://www.uewk.de/privatkunden/energieloesungen,nicht aktuell,Bahnhofstraße 4,86381,Krumbach,https://www.uewk.de/,R,,,,,,,,,,
True,True,Überlandwerk Leinetal GmbH,74.47%,https://www.uewl.de/strom/stromkennzeichnung.html,,Am Eltwerk 1,31028,Gronau,https://www.uewl.de/,A,,,,,,,,,,
True,True,Überlandwerk Rhön GmbH,4.26%,https://www.uew-rhoen.de/de/Strom/Informationen/Stromkennzeichnung/Stromkennzeichnung/Bilanzierung-Stromkennzeichnung-2017-Stromrechnung-I.pdf,,Sondheimer Str. 5,97638,Mellrichstadt,https://www.uew-rhoen.de/,A,,,,,,,,,,
True,True,Überlandwerk Schäftersheim GmbH & Co. KG,5.52%,https://www.uews.de/privat-gewerbekunden/produkte/strom/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zifT2dDQyd_A18_d0DDQ0CnS1CHJ1NTY2NLI31w9EUhIa5GQR6-wZbWgQ6exr7GehHEaPfAAU4GjgFGTkZGxi4-xuRox_ZJOL041EQhd_4cP0ovFYEG2IoQAkiLwMj_ArAYYjFFaiBRMiZBbmhoaERBpmemY6KADr-cZo!/dz/d5/L2dBISEvZ0FBIS9nQSEh/,,Klosterhof 3,97990,Weikersheim,https://www.uews.de/privat-gewerbekunden/!ut/p/z1/hY_BCoJAEIafpYNXZ1II66ZCoWFmUdpeQmNbBXVl3drXb6kuhtLcZv7vm2GAQAakzZ8Vy2XF27zW_YUsrlHg49yLMYpP5zUm2-i4dBI_CNGC9B9AdIwT5aL2yRuZ2GDv8Av8mt7B8mzETWyNAoMjIRBW8-Lzj9sWtsOACHqnggrzIfS4lLLrVwYaqJQyGeespuaNNwaOKSXvJWRDEromw2rfpE7vzl6J9qm7/dz/d5/L2dBISEvZ0FBIS9nQSEh/,A,,,,,,,,,,
True,,ubitricity Gesellschaft für verteilte Energiesysteme mbH,0.00%,https://www.ubitricity.com/,nicht vorhanden,,,,,,,,,,,,,,,
